,lepton_pt,pt_leading_jets,pt_second_jets,num_jet,Met1,Met0,MT,dR_lep_jet,eta_lepton,phi_lepton,eta_leading_jet,phi_leading_jet,eta_subleading_jet,phi_subleading_jet,phi_met
10,26794.3080225,63297.5976562,59440.8554688,6,55849.4778095,76808.2381111,160289.926685,0.295308709554,2.21480497045,-1.7746861569,2.01126527786,-1.98864603043,1.17236840725,0.705700814724,1.73220311406
11,130720.875384,102080.296875,63286.6757812,5,24874.7080306,128211.728196,277690.040719,1.57874473316,0.756780334023,-0.285906438376,2.10863804817,-1.10133004189,-3.00103545189,1.98264443874,2.7636642728
12,184757.180569,451160.5625,161390.828125,7,129788.825731,114693.684212,305299.103456,2.47708904752,-0.405746974096,-1.64049880167,-0.253208607435,0.831889152527,-0.268399238586,3.05833697319,-2.95659259117
13,19941.4166977,277679.78125,119066.40625,5,276855.295935,275161.74181,296704.987187,1.77562041338,-0.41268048941,2.24661142598,1.12998843193,3.12581586838,1.45703291893,-0.80029040575,0.646355579849
14,118939.080742,200320.828125,159563.859375,6,94975.5515035,118270.606797,276728.017001,1.37677291689,1.13900712274,-2.25161420483,-0.23655512929,-2.1938893795,0.686593711376,1.00997424126,0.383617561319
15,1253.38395622,242520.703125,69655.25,6,275140.008427,275169.692178,276622.198999,1.51810315147,0.552525110542,-0.275655142477,1.21058499813,-1.64371740818,1.43827259541,0.540637850761,2.00606404467
16,166760.647617,101445.914062,39368.4414062,5,156071.80968,156707.074598,347139.747949,2.20764970315,-0.760910833135,1.2690958523,-1.30207252502,-2.87379479408,-3.73163986206,0.492477208376,-1.5395590489
17,94520.6639554,130576.359375,119634.21875,6,243774.079901,150454.536055,245535.359698,3.67456172037,-0.138881143585,-0.834392553725,1.98799276352,2.45232629776,-1.75433945656,1.32550013065,-1.07202292867
18,125977.614425,217569.625,161255.109375,8,325440.014696,442227.250185,636753.950381,1.58734818634,-1.15274292915,1.24399636619,0.0287019144744,0.183872625232,-0.0129228457808,2.00239419937,-2.21008738421
19,108056.313688,122257.578125,44399.8515625,7,156790.389985,170250.370639,278678.147978,2.6848864178,-0.105992998144,-1.88157201236,0.613337159157,1.81488192081,0.962504208088,-3.13367009163,0.141108253713
20,136402.044128,446046.3125,436751.8125,7,795598.574182,668220.382413,804903.02377,2.29005801953,-0.0703714239323,2.58261533959,0.353638261557,-1.45010745525,1.8684399128,-0.094591230154,2.91589164133
21,165980.919725,269538.0,91271.0625,6,259415.328433,154294.124954,331546.926392,2.13100345526,-0.529417539719,-2.50474126626,-1.03565371037,1.70844388008,0.707241475582,-1.45379436016,-1.2843019039
22,3619.25702873,197207.0,41115.0273438,4,219762.819541,215771.892683,219392.55802,2.52934241333,0.0281293383627,-0.413301861046,-1.04357028008,1.87777495384,-1.55352509022,0.271804392338,-1.40123348455
23,82343.057125,155486.515625,125103.273438,3,323589.777634,329594.85237,483273.505859,1.49032796495,1.41334665454,-1.7326502643,0.74223959446,-0.401976466179,1.97472536564,-0.578682243824,2.45416999787
24,47199.2813988,174778.015625,73657.9296875,3,192574.604852,233285.847188,292129.554368,1.3572141762,-0.75976760813,-2.54482657701,-0.161721289158,-1.32647895813,1.91861629486,-1.3019567728,1.37391833162
25,146883.920722,143782.484375,87406.671875,7,209724.807547,56077.6869745,230359.918057,2.86812088523,-1.1381317095,1.7825632979,-0.0541018247604,-0.872807979584,-0.735450804234,1.34690546989,1.83762271723
26,43238.0791253,231919.59375,124787.671875,6,133741.092101,87197.4028132,132586.648084,3.4179824608,-0.384996638613,1.35915854474,1.16389799118,-1.68772995472,-0.458852350712,1.22154891491,1.01810787972
27,183443.207401,602504.25,439194.90625,5,807858.488748,809858.496981,993305.318203,1.68325462333,-0.00695504655072,-2.31967948054,0.743683874607,2.45689129829,-1.63998568058,1.44676685333,-0.875426451354
28,32770.9475881,102985.585938,69409.7109375,5,135108.329771,139467.966232,197278.340356,2.79003006215,-1.32397221616,2.37159994639,1.41579115391,2.89882326126,1.07874953747,-1.29944360256,0.560661155074
29,102764.026179,251123.171875,109665.679688,6,170642.755264,169879.295347,273468.243986,3.06759793524,-0.16046911927,-0.119544835286,0.0449505634606,3.10292816162,2.19606947899,1.00143182278,-0.672688940615
30,71637.007216,196667.078125,142340.15625,4,447602.821558,449991.809065,531806.918805,1.90496730098,-0.569014243777,-2.4138896452,1.11621022224,2.98108458519,-1.08211410046,2.5612347126,-0.104096132701
31,7960.60901133,71035.5,49469.6484375,5,115695.990448,119519.915707,127610.734492,4.05812164513,0.186078871408,2.31137237563,-3.70949888229,1.17434763908,-2.29905772209,-2.86602187157,-0.879407079691
32,14925.4674713,189748.296875,126556.625,3,321663.805598,317389.376792,383933.578119,3.06823811006,-2.27228297214,2.71927329035,0.621845126152,1.70039761066,1.41204607487,1.6496039629,-1.52909789072
33,130870.279529,304043.15625,132195.296875,6,440951.865413,441261.364723,584678.428487,2.23462813391,-0.496228787101,1.62086424,1.41976928711,2.77087044716,-1.06809270382,1.15972042084,-0.687542244308
34,81161.6367668,228398.140625,38118.0859375,3,220501.954555,173238.705819,259513.504411,2.28522257869,0.42900652888,1.03277890429,1.0035187006,-1.17904794216,1.62073850632,1.58229136467,2.10758412918
35,37037.8088848,144571.671875,63146.1523438,5,244923.121629,215627.190098,265171.088172,2.51110455065,0.87254931612,2.62487594274,1.0287643671,0.11863514781,2.10637807846,-0.654318451881,3.08375778824
36,29887.7981258,284198.875,181722.109375,11,470313.610769,468253.458747,528641.917834,1.59506062386,1.38302375045,1.1027407021,0.427263110876,2.37974500656,0.421032071114,-2.8101503849,-0.488253350821
37,53947.8097841,126591.664063,120753.828125,7,172539.075987,175460.600862,232094.214701,2.21951513586,0.359913406427,1.79639880016,-0.912874341011,-2.66847443581,0.902543663979,0.895581781864,-0.0431022921004
38,2030.86921175,379810.75,193633.84375,3,680227.903485,677939.75079,681754.882417,3.59068018859,1.245751839,-1.53063753611,-1.47563576698,2.41010594368,0.220452487469,2.13880944252,-0.735870924475
39,20113.5912352,246930.734375,142734.125,7,151678.862437,159072.989685,179225.210117,2.75716930542,0.0657691645309,1.30204360169,-1.43488955498,-1.01096439362,-1.71590650082,1.7100225687,3.05007038096
40,66960.9055317,50458.5703125,42335.6054688,4,39481.3752957,51722.6909794,148558.38569,3.11609223182,-1.4008910137,-0.405566936271,-2.25450706482,2.88072490692,-3.51337003708,2.87415027618,2.9046700223
41,65925.4645363,60215.375,47172.46875,3,92639.6250778,135708.296498,214803.539976,2.37471654912,-0.76421545506,2.1656750716,-0.587632954121,-1.74936807156,-3.9702436924,-1.28464221954,-0.359476682711
42,140858.241428,94349.328125,59081.6914063,3,152863.386438,131198.798953,318598.654409,2.22657546527,1.15445469786,-2.50642933468,0.308691591024,1.71706593037,-0.121415153146,0.156044498086,-0.579483983483
43,112588.137398,68892.0703125,42080.1992188,5,98900.2804684,16946.5281983,129560.548603,3.76057224755,-0.0592192108473,2.06544152125,-2.29016041756,-0.961901366711,2.03227853775,1.53841519356,2.37385322831
44,153731.833826,175456.65625,68419.1796875,7,229948.19907,224514.664887,392465.01475,2.66555806239,-0.55626771753,-0.775167010532,-0.532720327377,1.89028704166,0.581331849098,2.46047186852,-0.910959589693
45,41783.2224558,144504.109375,82341.015625,5,285882.114366,354056.612816,470660.021845,1.28167294277,1.82803914737,-0.233963657136,0.809199929237,0.543630182743,0.984307229519,-1.12363612652,3.07426119386
46,105864.18223,144923.265625,124374.8125,7,265211.325535,260866.49785,375946.985515,2.6707991804,-0.4928428817,1.81695698893,1.97090387344,0.785879790783,1.42867672443,0.310562819242,-2.60286816
47,24700.898219,166786.65625,65435.5195312,5,303419.683938,298949.845797,323844.748309,1.88703658224,0.130260059017,-0.107192319052,-1.01678228378,-1.60559177399,-0.174247205257,-2.05458045006,1.34841931412
48,14339.3976256,87403.8515625,60437.9804687,6,146973.239831,145312.33675,161106.21162,3.11010796261,0.468872354592,2.14300528765,0.406190425158,-0.966470956802,-3.32063984871,3.10491633415,0.772002731262
49,58737.0735852,206635.734375,146610.765625,9,158252.890673,213135.937168,273186.796254,0.938857527597,0.238591368485,3.05203522997,-0.351268023252,-2.50072598457,1.00735664368,2.19408416748,-0.377477279978
50,16235.4328241,190515.53125,67737.7109375,4,202502.967609,208590.793713,231512.323671,2.59134911488,-0.916743095328,0.931346192264,0.363276124001,-3.09869885445,2.68700361252,-1.13352882862,0.508070306193
51,124552.384063,263845.65625,73357.734375,5,195820.844454,215963.484637,347317.342894,2.31593511916,0.414074504497,-1.1543024715,-0.53433483839,0.958533346653,2.44646763802,1.61945676804,-2.40647701873
52,55162.164294,185766.71875,69475.75,5,233698.897763,178686.067296,245528.417912,3.76182619297,0.736908216355,2.48339960291,-1.5555896759,-0.817204654217,3.81357717514,-0.393252670765,2.508079814
53,106486.079176,147340.59375,36987.828125,2,149649.586912,162651.28062,269190.836084,3.03083530745,-0.040745391049,-1.87602810471,-2.91170620918,-0.904664814472,-2.31472587585,1.80129754543,2.30425268834
54,12060.2857853,137268.578125,107245.875,5,373142.258924,381742.917877,393805.254464,2.07292599593,0.0187281150478,-1.30948615974,-0.592501759529,2.99293661118,0.714004874229,-2.46829724312,0.676697856664
55,9560.06496424,156915.609375,151821.703125,5,264755.7956,276733.759268,287783.927482,2.04134365967,0.561237881592,1.98151923699,-0.407914400101,-2.50505042076,0.212135717273,-1.83751487732,0.704545519245
56,44795.0928168,295860.25,255171.40625,6,120481.075903,93145.8223022,156524.426952,1.3863940137,-1.09038013354,-0.982752982505,-2.42566609383,-0.609792172909,0.255815267563,2.28405094147,-2.04986728296
57,116349.043295,333692.09375,111518.921875,7,602112.488682,615284.939373,737191.288084,1.3072621608,-0.336090004424,-2.51020450506,0.2208545506,-1.32751810551,-2.8188598156,-2.23142886162,1.43408708737
58,72104.5081675,364125.71875,125856.632813,10,234094.526155,240788.086444,335068.898092,2.92929037172,0.880979345504,0.147780345905,0.088514521718,2.96784090996,0.0299122147262,1.03673231602,-0.486482492953
59,71080.8974485,353926.6875,115615.109375,8,219147.801108,225772.518305,303596.733418,2.97651186027,-0.497164050696,0.750948595549,0.77100533247,-2.83940005302,0.73957490921,1.73680150509,-0.520188981576
60,56474.5644896,373827.375,189890.96875,5,178646.652885,170766.099443,404870.809756,2.77225925197,2.60779220884,-0.217684773496,-0.0162681508809,0.676590681076,0.671759188175,-2.20118379593,-2.41314082335
61,15978.2644585,169572.71875,141155.25,11,336918.395043,338012.365672,500619.179658,3.30179756877,-3.22534257268,-1.94915326365,-1.99849379063,1.26862680912,-2.63601589203,1.57854938507,-1.43229739821
62,80256.3175471,329341.46875,141536.5,3,360832.361585,327851.422496,423430.458313,2.771074232,0.682546665686,-0.406824094206,1.4858301878,2.24526715279,-1.11013412476,1.84326481819,-1.19606297942
63,94673.2922907,297265.40625,229053.6875,5,600487.969398,561603.181201,678587.997297,1.85325353026,0.731983836497,-0.291246989556,-0.205290675163,1.30752289295,-0.617590427399,2.67178559303,-1.56510919264
64,16172.0841667,126646.335938,94381.734375,5,206843.732195,209761.083768,230065.118617,2.74087051358,-0.729018854484,-2.43799440181,0.879596054554,-0.218821302056,0.783250153065,-1.30279898643,2.04743209124
65,102196.480009,198370.296875,121670.335938,9,290208.486556,392578.888869,519071.706115,1.61257843107,0.764789160973,1.00596230023,2.32800030708,1.40191698074,0.929675757885,0.571844339371,-1.91781042979
66,21148.4121287,83379.3515625,76039.125,3,80789.8814345,61346.6135294,88700.9570392,2.51356141927,0.876581865911,-2.59468999271,-1.22043156624,2.30266499519,1.28856194019,0.384505927563,-1.78843965803
67,5249.49619742,73158.734375,72756.2890625,4,127244.550277,131907.136435,145120.96744,2.43878688008,1.61911290659,2.48789837005,0.476089566946,-1.64094734192,1.59374630451,0.263915657997,2.9143058956
68,50441.8356809,244689.328125,224699.421875,9,202871.063764,203286.69679,259993.733283,1.845704581,-0.553170041857,-2.8237091193,-1.74375152588,-1.4133399725,-0.0101065635681,-1.4756385088,-0.45362690505
69,130378.220022,163447.796875,136067.671875,6,132422.670604,80653.8409507,236411.28223,3.19469852427,-0.997333539441,1.44621679984,-2.37691664696,-1.43524968624,1.75434470177,-1.79287683964,2.81799214975
70,96506.4483674,211471.328125,101056.570312,8,277260.095652,263038.223122,362427.112401,3.37522575409,0.2853517558,2.83843120869,-2.84338140488,1.57226467133,0.638131260872,-0.648504197598,-1.70578431758
71,87437.9367579,231239.140625,128930.9375,4,244500.783462,233749.50387,394394.632267,1.5947681613,-1.46608844334,2.09141956354,-0.964663088322,0.577531158924,-0.445504844189,2.26122665405,-2.14542711515
72,37853.030342,244915.390625,112128.539062,8,209284.958751,225817.86856,278070.041992,2.37719059467,0.92225498402,-2.92015595013,-0.51098626852,1.46649181843,0.395105093718,-0.399980604649,-1.50666635361
73,101026.774368,185786.0,149535.9375,5,346475.356664,265318.186084,366353.570095,3.53183283161,-0.0152895911784,1.19054287961,-2.01202487946,-2.1794154644,-2.20738649368,-2.63413858414,0.317885950782
74,107989.105729,178267.0,115260.445313,4,335495.342344,397757.034956,573324.213693,2.88003545727,1.22492377487,0.591144641803,-1.39365935326,-0.607866048813,-0.452070325613,-0.609911561012,3.12548041574
75,41977.5750985,215798.125,168333.5,5,386406.258405,416395.101151,459091.940173,1.98055929318,0.1939799057,-1.62049790618,-1.11750495434,-3.10462141037,1.49967026711,-1.67971932888,1.05688915629
76,65031.8256003,192991.4375,102106.78125,3,246119.24207,300127.239288,437266.747648,0.831466079553,1.55902459846,-0.331500839409,0.883200883865,0.152852490544,0.0237110573798,0.974810779095,-3.00735771231
77,103500.151965,383965.21875,146678.171875,11,308631.044676,367956.464054,550097.963993,0.438782396898,1.34800006657,-2.7299321514,1.33891630173,-2.29124379158,0.610036253929,-0.131430402398,1.21925685166
78,35982.4788354,104185.375,68269.828125,4,189835.584001,194071.405185,230605.075201,1.40547298369,0.190396596673,0.510048533723,-1.1899420023,0.245436251163,1.24441218376,1.21482920647,-2.56177322444
79,126372.313533,173516.609375,89328.4765625,6,266915.079366,200708.441922,327146.232793,2.75673049582,0.041079228409,0.535660056843,-1.29004669189,-1.87839603424,1.1692494154,-2.74730181694,1.84157934584
80,13703.1045789,146999.234375,76984.5,6,225929.786695,230712.687114,244711.525369,2.8286918549,-0.213496767944,-2.12365404254,0.812819421291,1.52359259129,0.10521735996,1.87747991085,-1.62999577316
81,8482.63220158,169381.375,168541.390625,4,71874.2903829,69407.4977044,77985.7009699,0.559419538757,-0.158900862669,2.45036398362,0.339764475822,2.70390510559,-0.695497810841,-1.11208283901,0.964982434825
82,24111.3794379,188559.265625,100747.0,9,342623.031402,342106.480088,366217.990423,1.4381602611,0.00340385382936,-2.84869578596,0.714140832424,-1.5984326601,0.121173895895,2.63749980927,1.64029857192
83,68802.0579558,88941.25,65144.9375,5,142284.21731,125790.648192,199214.669749,2.06499553947,0.454666059211,-0.423674513502,-0.261422365904,1.51318478584,0.174450159073,2.6783914566,-1.94700346017
84,171239.987096,90148.34375,71520.4453125,7,126931.169023,127078.615995,317214.815136,2.5001783287,0.715721272288,-2.71003441276,1.01071381569,-0.227319955826,2.148260355,0.930790364742,1.29687414941
85,101587.910702,81213.296875,56526.7265625,6,87724.8132549,88009.8393813,192962.074404,4.74304461586,-0.377173078362,-2.78758204421,3.29390978813,0.492334574461,-0.610126614571,-2.99080491066,0.551425612995
86,42322.5687351,271983.28125,88277.4375,10,84464.5446542,80486.3124169,137717.234112,3.52894036907,-1.02265887348,1.06868401039,0.865252792835,-1.91279375553,-0.703301072121,1.85424637794,0.811900699862
87,9999.57154838,205285.15625,130794.484375,4,409595.864242,398120.92979,412874.204072,2.58324641939,-0.953543116066,-0.999869203103,1.17801833153,0.45944839716,1.601749897,0.0962933301926,-2.58947384722
88,65739.4178584,311935.875,255855.40625,8,547472.345874,480255.416929,547009.73704,3.01936253072,-0.187163831006,1.86455766621,-1.349807024,-0.921983361244,0.639461934566,-0.603950619698,1.89351750231
89,24537.0052912,119091.828125,109989.507812,7,93772.1831365,87124.549132,118278.326386,0.316167483399,-0.820421140503,-2.9184992118,-0.507791161537,-2.9656624794,1.01753115654,-0.69938570261,0.555802789448
90,138981.936355,491924.03125,177696.546875,4,411975.112995,545041.789862,684029.164482,0.579968379563,-0.00986957537499,-2.45077488215,0.469274669886,-2.1239964962,-1.09770441055,1.69548022747,0.877417177851
91,64321.2138643,214098.34375,98126.3984375,8,148717.761157,147917.917459,254634.695437,1.69174065658,-1.33985985988,-0.504932694169,-0.209756925702,-1.76384246349,-1.03998982906,2.28543686867,0.760786699512
92,259642.61186,588490.4375,145091.84375,10,549383.369728,546131.208627,811149.459522,2.65833660387,-0.246956533196,-0.58189623676,-0.298095375299,3.04344439507,-0.436514049768,1.63606929779,-0.130737404683
93,102397.097807,433905.5,100047.125,3,519045.360801,448475.460597,553519.208721,2.38742081032,-0.25162133238,-1.35413790474,0.0575963705778,1.01317334175,-0.745734274387,1.8095638752,-2.13309666194
94,41903.5277992,235130.578125,61500.8671875,7,135698.534519,230496.346632,283809.154523,1.14806404241,0.789872765781,-0.0753397624814,-0.253733605146,0.403133630753,0.202614858747,-0.214226379991,-3.04271056759
95,43598.0730603,439223.9375,116666.742188,5,505124.45838,489558.491769,535281.522679,1.7853256856,-0.32471896235,-2.6534075355,1.44122242928,-2.39103603363,-2.02948069572,-0.20389251411,0.854009174526
96,105384.585395,144565.515625,81778.1640625,6,88872.199615,131512.495046,236948.472731,2.78068496052,0.041891648737,-2.17245259791,1.32838559151,1.64554667473,0.94213706255,-2.67244505882,0.192111706885
97,103307.358155,130779.546875,115214.28125,4,182522.284776,314743.28527,421725.22299,0.601647866064,-0.3068571258,1.01650568493,-0.908170223236,1.03657341003,1.28218626976,0.127484485507,-2.12627815732
98,50262.2877336,188971.65625,94024.40625,6,333364.826957,334225.969273,525510.810221,3.19839083876,-2.25489595876,-1.89109696072,0.925723135471,-2.22779583931,-0.653089821339,2.71690297127,0.822803470731
99,94486.9966757,561418.625,343863.375,7,114960.564594,114976.883107,223846.55215,1.99639681261,-0.740378444749,-3.11544069076,-0.427134305239,-1.14377176762,-0.517941594124,2.37214899063,0.54703424066
100,66163.9211658,50322.0625,46962.2148438,5,32296.5279199,69219.2234043,135868.497015,2.06012607788,-0.169329673709,1.71262811853,1.37874603271,0.353370577097,-0.3899320364,0.695606946945,-1.9084272229
101,1347.14828862,119584.554688,41167.7382812,3,94974.8009418,94144.9992688,95905.9506981,2.36501497735,0.76818261249,1.86944621575,-1.29354441166,3.02814269066,2.69871091843,-1.59857225418,0.38575218888
102,62989.3101137,493934.40625,367597.875,2,801550.535197,824962.608908,899742.111995,3.02496198853,0.626578096547,1.07562961383,0.327476710081,-2.19741725922,-1.19234621525,-3.01368308067,0.598470706371
103,5078.50133964,102727.195313,99666.6640625,5,252226.539227,259099.981469,268538.540194,4.20101499591,-1.24634637155,2.03376241553,2.87768769264,2.83430600166,0.314610391855,3.04873991013,0.00627687864299
104,47168.7206783,243793.078125,139500.515625,4,397785.693819,431919.392089,501951.458358,0.658019568193,1.00626662318,1.12042138062,0.72271835804,0.526628375053,1.00970494747,0.995534777641,-2.49699638502
105,13294.6771507,138593.1875,126801.5,4,301219.199906,307321.073453,329495.684092,2.36096550743,-1.12792787849,-1.59080272837,-1.64994561672,0.711729705334,-2.12756276131,1.49486196041,-1.9930867347
106,149338.526726,154539.109375,142400.5625,5,118903.049559,157800.826618,315795.927414,1.62967955646,0.473911572449,2.09855661865,1.03232443333,0.567533910275,-2.08677005768,-1.38979053497,-2.07309194548
107,238883.515108,241119.765625,102656.835938,4,285397.329926,170320.094432,418511.072224,3.16517601606,0.431778572994,1.31489167565,0.0401744768023,-1.82596576214,-0.647193431854,-1.02120542526,0.191259282009
108,64646.8911554,213808.484375,191998.015625,4,407291.659805,405277.17034,483609.749578,1.78645509353,-0.69186873364,2.2301312735,-1.03386163712,-2.29963946342,-1.42946588993,-2.12809228897,1.20973961324
109,51788.6862105,888049.3125,52997.4335938,4,1004499.52109,1005815.81881,1171201.35053,2.52740996135,1.90382991058,-0.522828211819,-0.333902269602,0.652057230473,-0.0111226523295,0.319901078939,-2.5189263074
110,63242.2498974,226189.59375,85490.8671875,6,245160.573348,268874.382946,393891.321083,2.84633211004,-1.48405566764,-2.6062961745,0.510766267776,-0.575953364372,-1.31864225864,-1.23836958408,2.49303451852
111,84614.7537698,132308.90625,112678.070312,7,281709.722162,282304.999779,394504.149732,3.55708120814,-0.906354295447,-2.75834932692,1.2645008564,0.706997334957,3.00357699394,1.52461206913,-1.68143108856
112,115195.866433,205025.90625,85408.609375,5,279442.330262,165596.972295,301394.532581,3.22880392392,-0.773507397222,-2.41463448815,0.429140657187,0.581832170486,-1.08030998707,0.574587106705,-2.18398914867
113,50294.8085631,168708.015625,110174.039063,4,258494.603886,278599.882509,328895.614447,1.3324431482,-0.00618202573341,-2.48217151682,0.303782463074,-1.18628311157,0.690772533417,-1.29040396214,1.72361177708
114,117238.638306,335043.40625,178662.859375,3,139705.382753,114023.203422,232062.975462,3.16315455743,0.166437049165,-1.17011634283,2.30533909798,2.78269457817,0.160320952535,-0.0588392466307,0.648434563908
115,190952.213796,132618.453125,100792.742188,9,127757.227343,129294.102387,404862.915005,3.33373812068,1.44688741307,-1.32125971869,-0.182641044259,1.58708119392,-1.49952423573,-2.96756625175,-0.34938557134
116,48906.2888068,149923.890625,136294.421875,5,151975.40004,168488.596034,244949.218122,2.78330519761,-1.17468305317,1.99435978854,-0.299492686987,-1.64669954777,-0.213214248419,3.10534071922,-0.067796462691
117,71693.6525782,239902.8125,128866.335937,6,356298.005225,287263.806074,363056.254961,3.14838063549,0.376833551222,1.28695550843,-1.85817694664,-2.77879238129,-2.00486946106,-1.49103403091,1.01370868788
118,83203.3169728,87655.6875,78175.40625,5,117187.535831,99958.6800063,201001.690769,1.68034502576,0.879169981577,-2.89878232397,0.0848175361753,1.90367221832,-1.75798594952,-1.10930728912,1.51004852973
119,50606.285779,160332.90625,111056.203125,5,222180.444964,221116.048731,284181.101413,2.69955094016,0.767734143008,-1.58887537152,1.37180554867,2.06321263313,0.513587117195,1.8000869751,-1.18810564637
120,102207.378164,338930.46875,125223.867188,9,315323.006651,351585.41593,467520.994838,1.9901383789,-0.584898178715,2.56054450503,0.0734071359038,0.682437777519,1.9288687706,1.92015326023,-1.67194550908
121,148320.823958,210737.40625,120633.742188,5,490547.053101,492024.033391,643141.613104,1.67161796189,-0.221330920981,-1.90766190086,0.635176718235,2.94000911713,1.5240149498,-3.00211572647,0.261869426251
122,21330.2453639,122267.4375,72232.09375,7,183541.21515,177986.658327,249689.052201,2.19102328734,-2.05792506937,-0.603225176121,-1.31930589676,-2.6659963131,1.01170182228,-2.44738435745,0.712454208799
123,42026.6150336,71958.5390625,40328.7070312,5,128714.299407,145336.557027,188981.503567,1.68031719038,-0.314464573757,0.79597711528,-0.394002735615,2.47441077232,0.202417761087,0.149055734277,-1.60686987277
124,36539.7605795,123148.398438,77936.796875,8,95768.4657098,94334.3089466,164875.190999,3.02547497265,1.54857309578,-0.488780893591,0.320889472961,3.02921152115,-1.36704540253,-0.0506092831492,-0.513562419849
125,115646.520746,307244.09375,90181.515625,9,387679.316153,386837.358032,541330.244759,2.0472836831,-0.919324695424,-3.12022345661,-0.647381842136,-1.09108138084,0.452243149281,-0.906274437904,1.96902434709
126,149857.196311,131616.890625,100585.867188,6,298453.089241,152761.260219,330203.097385,2.54904663303,0.847626418035,1.18727474801,-0.206733644009,-2.77514266968,-0.375227630138,-1.51767599583,0.959674175576
127,5441.1226645,142775.125,136569.734375,6,138228.828094,135063.554494,147399.04135,2.94133024163,-1.49908844296,-0.498140450887,0.220176115632,-2.88467621803,-1.68704378605,-1.05310761929,0.577911714158
128,8100.29447446,168547.40625,100243.90625,6,183125.104644,184359.985367,193713.302567,3.06984212373,-0.561811214458,0.246143826574,2.3022210598,-0.858957886696,-2.10413813591,-0.956660687923,2.32992841177
129,153798.016991,164297.1875,73587.0703125,2,360409.781223,361479.528682,515280.064588,1.84132753086,-0.00683876062005,1.64524575349,1.17495632172,0.233209118247,-2.77797245979,0.100786089897,-2.74862515317
130,9460.51842825,576444.9375,74224.1171875,4,564430.941454,560263.367139,581995.714656,2.2236239569,-1.49096743671,-0.71804877724,0.568045735359,0.12157510221,1.41328239441,-1.92159330845,-3.05736635654
131,38298.7084377,146490.5,92985.5390625,6,195960.385356,232417.271126,279121.996799,2.4459895772,0.705837895145,1.69497772657,-1.70011973381,1.2542591095,-0.490704894066,2.74561667442,-0.979505292696
132,33932.0240202,470285.09375,89436.8203125,4,387807.266099,389896.641716,762215.609957,4.65792546336,3.47521673411,-3.01050690974,-0.447914451361,-0.499469012022,-0.586256325245,2.6836681366,2.5414771064
133,22510.5701325,383595.0,167527.390625,7,589172.075239,592193.404794,623003.495792,2.29146128381,0.851840429298,-2.71634953271,1.27262473106,-0.463854163885,1.12237453461,-1.36267387867,2.3549174612
134,7748.67646056,154086.203125,71551.0625,7,137811.620785,137751.177881,149195.536301,1.92530285613,-0.971465219656,1.4331413826,-2.59536218643,2.46742844582,0.591138720512,-1.43458342552,0.857995003809
135,36458.9517843,105667.179687,66680.609375,7,223446.068304,264449.790439,306502.828667,0.427724058534,0.585257052426,-2.69849253201,0.193155393004,-2.52760028839,2.56256365776,-1.9843159914,0.535790815359
136,4420.62595655,91265.6796875,84910.484375,9,156112.902872,163943.969808,174898.027804,2.24971219301,1.58713862895,-0.926671852834,-0.643995583057,-0.638149619102,1.14962649345,-1.65938055515,2.3599653176
