,lepton_pt,pt_leading_jets,pt_second_jets,num_jet,Met1,Met0,MT,dR_lep_jet,eta_lepton,phi_lepton,eta_leading_jet,phi_leading_jet,eta_subleading_jet,phi_subleading_jet,phi_met
21,73183.8403645,180510.953125,78688.4375,8,195932.129591,201470.931396,306114.787258,2.33828062727,1.0624982512,-2.2134623062,0.799707353115,0.110004335642,1.79673206806,1.57399940491,-2.76294418653
22,27200.6410208,341242.75,126692.757813,5,151477.971162,152545.254797,243930.014701,3.41391662168,2.13240180435,-1.8642446898,-0.106455117464,1.84166562557,-0.0583937503397,-1.03213894367,-0.666223504456
23,47612.4161502,61932.4023438,59556.5390625,9,61506.6450956,71089.5990947,141426.824526,0.630096818715,1.24046664059,-1.48832906907,0.665462613106,-1.7459962368,1.08188283443,0.317298620939,2.22061930319
24,49461.0428914,544479.5,207608.96875,5,389484.87119,329752.248172,387274.893088,2.43479769517,-0.606186268575,-2.76959116924,-0.7633908391,-0.339873790741,0.281604260206,2.48894429207,2.73497187556
25,65150.2267482,214130.75,55758.8320313,5,190550.273947,240431.246226,358297.608273,3.20212868774,-1.38207592509,0.636189192648,-2.26149201393,-2.44281315804,-1.6459903717,2.72861909866,0.778105603412
26,18253.0177613,74744.8515625,56590.3867187,7,134294.643112,141830.998049,174221.774483,2.30581775743,-1.26509228028,1.70339727264,0.339785575867,-2.92414236069,1.56426119804,-1.26108324528,-0.138878896516
27,160344.139643,104879.210938,34475.3828125,4,109291.649725,65345.005687,227841.106546,0.849771988285,-0.304027084074,2.36434754599,-1.03697514534,2.79434704781,-0.941976845264,0.143726319075,-0.86694572677
28,45641.7919687,590483.5625,285900.6875,7,428452.562039,425483.208747,492161.653501,2.36384389808,0.981623169956,-0.347854281531,0.022971406579,-2.50858211517,1.13484251499,1.22481787205,0.233383997045
29,52402.4818773,389490.625,74845.2421875,8,421401.014093,374400.985342,429163.746685,3.11018682219,-0.319529102884,-0.998331950018,-0.462682902813,2.17796278,1.69380295277,1.08446907997,-1.15765875484
30,117300.707365,65643.8359375,61617.15625,3,63278.1590801,117185.689039,294822.99821,3.66480798559,-1.40564183635,3.11690970203,0.780532300472,-0.224939137697,-1.08420264721,1.54128551483,-0.412520831903
31,4894.54706495,92548.3125,73478.375,5,134802.393424,140374.347611,194726.552201,4.66012872454,3.27473439313,-0.431828520615,-1.05382502079,1.2945472002,-1.06797862053,-0.0951526015997,-2.43164671442
32,11208.3061771,63152.7851562,41847.1015625,7,66222.0147969,67963.0342813,79482.7441351,0.0298895079179,-0.253988823738,-1.33321067601,-0.261144667864,-1.30419039726,-1.48916852474,1.80539512634,1.50525110926
33,90442.4241317,164472.8125,51680.625,4,124236.913743,118187.637573,208762.431316,1.66979024654,-0.0718791925231,-2.48413110505,0.560241520405,2.25353717804,-1.43645477295,-0.928306758404,-0.313691552083
34,65718.8885567,378673.75,70095.1484375,6,492272.880928,440868.097754,511769.996215,2.6427948445,-0.423638740269,-0.220811356914,-1.11858606339,-2.77059817314,1.45157504082,2.36332082748,0.382852749377
35,39917.2356837,165584.3125,95680.84375,4,101179.385706,100770.256884,141653.534603,1.09847046975,0.259668469545,-2.08329014098,-0.228920474648,-1.0994617939,-0.932604432106,2.41205239296,1.97245666149
36,42935.062346,160705.90625,84116.2734375,8,148728.647023,203458.440928,252241.323504,0.089530427249,-0.570002407296,-3.07982759294,-0.491981059313,-3.03591442108,1.13899922371,0.101819932461,-0.265662445881
37,5120.82569316,154448.84375,103119.820312,5,265477.501065,274829.927865,284563.687689,0.0596889935059,1.2725610688,-2.98816035836,1.33224797249,-2.98766088486,2.40134906769,2.95685768127,-0.160166561824
38,173080.804079,143752.421875,64807.3515625,7,233586.650506,350538.864757,591452.6618,0.966661475178,1.06543975692,3.09264063962,1.0902146101,-2.22420072556,-3.54365777969,-1.8586435318,0.340084846232
39,45952.5871587,143946.234375,89512.3359375,6,190158.329317,145187.078873,196806.768611,2.86564639065,0.566438523218,-1.55493201247,-0.0319892130792,1.9257876873,-0.541465103626,1.46745729446,-1.51235335364
40,12994.2026022,108158.71875,65023.5585937,2,148650.311155,148017.431233,162854.383559,2.90140652463,-0.550021767713,-0.807773587904,-0.964006841183,2.06394648552,-1.56824791431,0.693337321281,-1.74304537093
41,27352.1813813,216558.859375,141069.03125,7,163933.906925,175887.836541,234547.900624,2.13637897563,1.5332361185,0.0475108528588,1.16863977909,-2.05752706528,-0.011046551168,1.86536204815,-0.604373102662
42,55840.5736952,210155.84375,113112.117188,6,269173.17557,272604.756323,356348.253834,3.05831456139,-1.06877448725,-2.5599311506,1.12172460556,1.58900916576,-3.86466741562,2.2510228157,-1.44567574489
43,48702.5295693,71083.84375,35583.78125,6,51750.8971984,29017.0376803,80189.8367759,2.74379234489,0.519507307286,-1.33937500963,-0.167382717133,1.31704711914,-0.446034163237,3.07154679298,0.133669960042
44,38880.0025657,113564.15625,48712.9960938,3,115302.37263,145296.14653,186059.562629,2.09404634906,-0.349540574067,-2.78926652947,-2.30875253677,-2.04999756813,-3.27801060677,1.22069120407,0.947876392906
45,84182.3063353,88428.5078125,63199.3476563,4,203806.459644,200113.501215,289107.428717,1.35323081433,-0.401982269216,0.721410845556,-0.317991763353,-0.629210948944,-0.0786355510354,-0.0643341764808,3.11730084342
46,13111.9833051,49920.8007812,48467.3203125,3,31346.1967408,29117.064456,66080.4076508,3.53085764511,-2.15765775007,1.27074752779,0.66162788868,-0.85494863987,-2.12855696678,1.19096541405,2.92992534763
47,50465.7479782,207070.125,53801.1835937,4,302479.260478,291545.113528,367856.78818,1.99012738284,1.06555982165,-0.363989472361,1.14421713352,1.6245828867,3.2814540863,1.49233794212,-1.7000252358
48,27704.6544397,122466.09375,48034.7070312,4,173086.287007,158321.630633,186359.873431,1.23034518121,-0.168091013404,2.11378625034,-0.391347646713,-2.95947933197,0.705408334732,3.04009532928,0.000566378240992
49,20505.7345568,178718.171875,142085.375,7,126634.126832,99875.7969507,146596.650191,2.50475827748,1.65364689223,0.817305238127,-0.70788359642,-0.0175527017564,-0.498174697161,-3.07872509956,1.22304675087
50,70185.3318354,468217.0625,34370.1640625,4,364615.057392,448820.486088,547931.554051,0.103617939865,0.953300007513,0.883493473501,1.02843213081,0.954850614071,1.37212574482,2.2214410305,-2.02015605179
51,63294.9041884,188021.5625,170556.78125,7,142240.568611,141909.327221,205408.980939,2.24628550827,-0.096709676092,0.324946893841,-0.965616822243,-1.7464774847,2.65862679482,-2.57019305229,0.420226972067
52,31862.0451842,97939.453125,25950.3535156,5,167249.677264,170242.910904,250367.663127,3.44425809941,-1.76731186456,-1.17718760252,1.3870896101,-2.56017899513,0.538908600807,-3.13816666603,0.423064417186
53,54262.2291824,65890.078125,39308.7304688,4,81622.0652717,104693.701597,177284.863129,1.08353332016,0.99943966261,1.30626756038,0.387055158615,2.20015215874,1.23487460613,-2.68390774727,-0.954346752574
54,15682.1275324,151703.609375,101784.726562,5,168236.448159,174607.156447,206600.224893,2.03258043954,-1.41623151993,-1.208937765,-0.17880012095,0.403559297323,-0.914787888527,-2.4885969162,1.91051520772
55,138927.56612,178514.75,78539.734375,3,139023.940159,141332.048019,280818.998759,3.86989303263,-0.12634623435,0.721172211897,-2.44156503677,-2.37976861,3.27502155304,-1.50387501717,1.16775423288
56,35688.1591724,157318.3125,121280.8125,6,202321.017406,204220.695887,248018.401825,0.645463741192,-0.721099019273,-0.926751970566,-0.74845290184,-0.281868100166,0.728603899479,-2.16782832146,2.25832028752
57,77752.9230715,93203.453125,22422.0117188,6,88837.103448,38046.6460177,120412.174892,2.45017340268,0.597934458782,-0.571022716866,-0.521174788475,-2.75068879128,2.54318666458,0.229339763522,1.93017232856
58,76730.1444708,82236.765625,66473.7109375,7,41872.8611133,83557.8148711,271183.169723,2.38161480543,2.23602637122,-3.06613126641,2.16161131859,0.836602091789,-0.973460793495,-1.48462450504,-1.09006009127
59,21224.8499724,46866.40625,45359.7929688,7,47452.6746185,59418.7602514,80808.4040848,1.12173906639,0.145120264154,-1.12809238175,-0.779553890228,-0.49305203557,-2.17980623245,-1.32989871502,-2.40216230462
60,7051.7313521,194812.484375,95497.9375,5,160753.510524,157158.954709,176047.207954,3.38713695731,1.69571597029,2.44052887115,-1.0478451252,-1.85631072521,-0.692550718784,-0.0384723991156,1.45447916836
61,55614.7730773,122108.992187,95928.3671875,9,247805.793756,241423.313532,298256.070568,1.4341632037,-0.231861786598,0.0710916820139,-0.122444868088,1.50107491016,0.747427940369,-2.86065173149,-0.284740612997
62,50934.4123258,164250.5625,46492.3515625,3,228998.399061,206895.095497,258242.933812,2.15820697288,0.142151532503,-0.792828183681,1.19971978664,-2.67415928841,1.74534237385,2.60016822815,0.401556466816
63,14374.6935926,80083.0625,79113.4609375,7,140799.95882,139350.17509,309483.494151,1.63794276991,-3.63737309908,-2.3692237231,-2.5557949543,-1.1391646862,-3.57739400864,0.872230052948,2.63165042732
64,26573.5271337,139417.9375,123312.070312,10,213617.18303,233144.858033,260397.87951,1.92777964105,-0.238239444479,0.781896779584,1.46117532253,-0.128226175904,-0.324178874493,-1.22763335705,-3.03293534469
65,54724.8396821,59682.0820312,23742.6503906,3,88343.7757974,71379.1099636,126229.769889,2.84945318868,0.0900870758395,1.49023710215,-1.83418905735,-0.611320614815,0.515779733658,-1.13598287106,3.13597887939
66,78763.3229212,105510.867188,83893.171875,9,221785.444434,231202.986537,332994.39723,2.08740167054,0.87364996613,-1.94953567234,-0.178163930774,-0.146501213312,-0.922756552696,2.43899893761,2.52884835676
67,43324.2699696,230168.328125,169147.875,11,369364.876034,379434.540348,422827.303282,3.03625396693,-0.0593481932641,0.585935044685,2.04135751724,2.77816534042,1.06663632393,1.45513904095,-1.38399270847
68,49907.4566748,110929.59375,56254.8476562,2,61677.9509701,13534.8577744,72032.2919792,2.82803787163,-1.2329487732,-1.83926434245,-0.256696939468,1.7897298336,0.745538890362,-0.985619604588,-0.935856760038
69,36406.0035206,87795.53125,61922.5546875,6,220071.129649,254942.889827,293050.014376,1.44256861404,0.325819003517,0.753919633923,-1.09960627556,0.532183349133,0.772568762302,-1.16226565838,-2.77080824883
70,83712.9164025,109980.585938,79773.859375,5,23267.8370893,37373.9727894,173906.903117,2.056151922,1.92189587249,-2.49084810626,1.51659214497,1.77652728558,0.816525161266,0.850729703903,-1.50442273087
71,37814.4754632,131775.375,99601.4921875,6,148972.934656,143125.587346,195557.073949,3.95904502588,-0.969909026763,0.490309680847,1.57287752628,-2.75836181641,1.39524745941,-1.39651691914,0.635723413601
72,35839.2242609,91433.3984375,45842.6835938,5,134752.758626,92689.6905157,135639.660466,3.3511809403,0.735291389406,-1.49997487335,-1.01299309731,1.3590310812,-0.0377613678575,2.9592564106,-1.271840968
73,59670.7932572,155652.8125,111098.914062,5,324837.723526,262119.359623,338148.378348,3.19876870021,-0.808577011416,0.243201226154,-2.95634365082,-2.1272881031,-1.92259275913,2.72967553139,0.655399040256
74,90636.4974636,114365.757812,108162.234375,7,148373.305184,73399.5806614,193638.642156,1.93440374107,-1.19008291821,-0.827434113706,-1.16267287731,-2.76164364815,-0.971083819866,1.70959615707,-0.265481755781
75,49707.9785614,122312.078125,46269.3710938,5,192962.813672,189384.170346,242499.026734,3.29088134483,-0.414497137117,-0.00680352670705,1.62967669964,2.5721988678,-3.56763553619,-2.73456144333,-0.356465731475
76,67506.6451081,248858.5625,63021.5429688,4,288471.346705,281233.289437,362902.469756,2.56310107616,-0.713385548751,-1.61455513412,-1.29549729824,2.17250657082,0.443565100431,2.44532704353,-0.592613941147
77,91910.7247914,447922.03125,108433.304687,7,419281.681704,417005.528755,566834.629597,2.37585980975,1.20142730839,1.04830721968,2.00326037407,-2.99841356277,2.22923994064,2.81099843979,0.0874674497592
78,42520.7991022,151184.09375,149382.21875,5,144637.130271,111043.139679,245443.586905,1.01844994179,-2.26808429088,0.00725622506764,-1.40614783764,-0.535243391991,0.18105147779,-2.81570959091,1.00135369492
79,49412.6718074,713478.25,433319.9375,6,517121.284553,545325.214791,602954.830186,0.142336291942,0.595501219307,2.60066428302,0.610285282135,2.45909786224,0.742366909981,0.129572480917,-1.27021104485
80,42747.2102714,124857.484375,112128.890625,6,99942.489957,61907.4395165,116780.908214,2.91072575758,0.968950703295,-1.57384421528,2.32340121269,2.13295054436,-1.21539068222,-0.0157340932637,-1.11062582271
81,38708.6079301,59380.3789062,49223.1992187,6,91793.6937454,84199.0067555,123527.481551,3.16932395917,-0.216047547376,0.22020879118,0.269143819809,-2.91175603867,-1.06639158726,1.93684756756,-1.33520363593
82,11471.4795854,102552.96875,67257.0546875,6,105734.867358,114152.096348,128699.244701,2.92686020559,0.754785123874,1.72909436367,-2.1480884552,1.35514831543,-1.04459857941,-2.13506770134,-2.22399763675
83,63858.1611192,82066.9375,77024.1640625,4,32124.6029394,32122.1043247,198299.27056,2.62798706628,2.81053589196,1.32097683957,1.79888105392,-1.10448610783,2.04306650162,-1.88563418388,2.88048941487
84,26764.1380509,86915.3671875,36815.4296875,3,30715.5398975,65547.1066533,127221.659683,0.0708570326358,-1.82576643439,3.08436535423,-1.89662289619,3.08408093452,-0.281554698944,-0.99962079525,0.748138481081
85,2999.67214656,211591.40625,63720.2109375,7,120790.698057,127424.784431,132098.770199,4.43868219347,1.02633120588,0.73576371348,-3.21602797508,2.04124760628,1.08938586712,0.729091465473,-1.88520905324
86,55113.7823771,34332.2929688,32120.7558594,3,48471.3787329,61262.001645,116415.375784,2.33509999708,-0.0522398788219,2.64571822446,-2.27945876122,-2.93590593338,-0.923086702824,-0.410741895437,-0.602299925661
87,95719.9730098,80892.984375,68905.6015625,8,126982.941039,133487.961231,296771.850141,3.27156077259,-1.51777062088,1.34085000066,0.320688456297,-2.23619818687,-1.67250931263,0.922531306744,-2.93249115024
88,31684.5083668,148354.0,63953.9257813,4,187855.870341,193341.409957,267836.107206,2.75598428841,-1.65898309149,-2.51219467511,0.945217788219,2.86899995804,0.450994282961,1.64054632187,-0.670930088748
89,74754.9630181,178589.953125,171351.515625,5,225681.935622,237983.884676,320105.173105,1.88701132677,0.506461402712,-2.62279990729,0.0269871391356,-0.797720134258,0.494114488363,-2.62788200378,1.78267279892
90,45863.359639,145791.71875,78538.75,5,160547.15808,105315.958161,230520.57817,3.07912824492,-2.09766961743,-1.46848878899,-0.410978287458,1.10757470131,-0.810014903545,1.95593643188,-1.84810457105
91,66260.0037825,103624.179688,48759.2539063,2,26532.6573705,9104.54302101,75794.8301063,3.27544796433,0.326893617587,0.246272658782,2.42428088188,-2.26958227158,-1.6745865345,1.81255531311,0.638817555662
92,39635.9113895,57529.390625,50979.6992188,4,135260.449523,107363.970622,152011.356523,2.6463988963,-0.585021557522,-0.206794415284,-1.2431666851,-2.77004861832,1.06384503841,-2.57133865356,0.714397066487
93,27519.8930633,107356.882812,61231.8359375,6,78953.3153895,103318.817816,154769.321701,1.66298141949,1.42638291919,3.11907429934,1.70287597179,-1.52427601814,0.430868327618,2.12082743645,0.433330599322
94,61018.0664312,177097.0625,151270.5,3,53253.377446,27333.234507,88468.565268,1.23028316096,0.111397898369,-2.50850170041,0.137393251061,2.54467511177,-1.53692317009,-0.845074236393,1.79505223994
95,25173.6209102,93981.4765625,77175.9140625,5,166672.265677,158973.073734,260027.086388,1.40886910768,2.33457881015,-2.41654355767,1.09669613838,-1.74381875992,0.257091194391,2.92870926857,0.769538317089
96,58502.4522315,122501.492188,96365.765625,5,82732.0019974,80826.451953,196062.901949,4.00387326904,-1.76699692196,-0.898451442016,1.37748479843,1.580103755,-1.29278039932,2.98805046082,-0.222108489964
97,11133.7788159,85704.625,73190.0859375,4,112664.731329,110079.987288,150064.971215,1.52263949134,-2.11203044029,-1.53373846819,-1.75956833363,-0.052454739809,-1.24687349796,-0.6024979949,2.46724806002
98,54336.9872246,101234.03125,34736.8867188,5,131220.192813,93541.4314689,180153.904861,2.27131822246,1.34059284275,-0.597718365957,2.17672348022,-2.70953559875,1.92447495461,-0.803078174591,0.147711031388
99,21348.7551649,130799.585938,110206.3125,6,184346.998433,200526.884954,246175.080722,0.31871018446,1.48862850841,-0.411595549771,1.17455863953,-0.465783178806,2.33069896698,-2.8658246994,1.91646998755
100,48762.4518648,72325.28125,58525.9023438,4,98413.8648184,87282.3092314,158923.861846,2.79034256425,-1.18809577902,-0.122246573304,-1.00556409359,2.66211938858,-0.698099374771,-0.652329266071,-1.9024663689
101,79844.2570424,283412.78125,150066.640625,5,358988.348625,298646.418943,419353.694778,2.50300025328,1.11123036603,1.98941783602,-0.0162970796227,-0.245239213109,1.6044768095,-1.82682788372,2.76655636836
102,54773.1086422,34426.734375,23615.0253906,2,56064.6999671,54080.8222978,109649.746944,3.77998758824,0.24169868692,-2.44743451892,-2.09218287468,0.862317919731,-2.14714097977,2.92128872871,-0.346139296702
103,82502.8748938,61783.3828125,32703.8925781,4,59440.0027526,72163.4641588,175719.744897,1.21942774404,1.03417690071,0.306510570622,0.168113335967,1.16496145725,-1.35401785374,-2.78423571587,-2.67224572275
104,59122.8652146,86013.2890625,46458.8398438,4,117784.201126,126599.619192,187418.469213,2.38039066412,-0.289750292949,1.87389029869,-0.796006977558,-2.08336210251,-0.621191442013,2.91842961311,-0.0547105036448
105,77565.9780519,149411.46875,94545.53125,5,53030.6699967,82447.5243061,180397.271532,3.18302700554,-0.999514306472,2.39531405866,0.993312060833,-0.0866819098592,0.282835394144,2.65473294258,-1.32346992095
106,41263.2538952,122312.734375,90360.953125,6,216739.91896,220954.722331,285847.643072,3.60322274778,-1.13062972498,0.0298475771371,1.2653298378,-2.66135883331,2.18658661842,-2.94864463806,0.462823328303
107,37671.8423359,195108.0625,73518.015625,7,195832.602284,164405.955903,212101.089421,2.57808717572,-0.797413107468,0.112437721608,-0.910398960114,-2.46317243576,1.38406276703,-1.6507319212,1.18144463529
108,20196.3634087,81295.2265625,58760.8828125,7,60599.4957926,55391.9385134,75903.8412125,2.86258488614,-0.206343862499,-2.35127893215,-0.423161536455,0.503083050251,0.548208355904,-1.0121742487,-1.93991205898
109,38757.2696458,157542.890625,97577.9921875,6,46732.2601933,57603.0335308,96360.3546883,2.7287222146,-0.00209811480077,-2.64910374904,1.60541212559,-0.444146662951,-0.600019037724,3.05992865562,1.4466790117
110,58614.2029666,88059.9453125,75215.1484375,6,153769.398189,160783.584712,231210.812253,1.05698402044,0.734898281776,-0.0723319878424,-0.0195182710886,-0.812650084496,-0.449506521225,-0.112945780158,-3.1136154653
111,90278.6915293,251605.265625,81995.5703125,9,325386.163457,228895.266583,352561.843916,3.05137392468,-0.999649495223,-1.45913824838,1.19773054123,0.658030569553,0.698401927948,2.09064412117,-1.95346370549
112,22281.2393447,133760.53125,118040.296875,9,263782.665863,279772.671643,351509.381595,4.23694927014,-1.95205014846,0.448908424509,1.59568095207,2.76522946358,-0.445336461067,0.922091424465,-1.2563575284
113,126712.690662,275991.03125,149110.65625,3,386137.10126,263181.126413,412954.872342,3.08832614628,-0.728865978349,2.34439730652,-1.35558223724,-0.914720356464,-1.53352332115,-1.54138112068,2.03179239419
114,100305.938395,66742.2890625,64632.8203125,7,81978.6151837,88793.4533695,226048.87181,3.06194961608,-1.23279405608,2.06262933117,-1.83260679245,-1.21793043613,-2.34132409096,3.07552719116,-0.00645553882763
115,13441.5892246,58870.7890625,37932.65625,7,74282.4817415,66815.6132994,82024.1372947,3.24974568064,0.557726460434,0.694406560629,-1.89282131195,-1.43999326229,-1.74902391434,2.79208278656,1.1449312974
116,21672.6459411,108714.757812,69993.625,7,137545.592893,121245.83832,143248.08326,3.39095586578,-0.189103143725,-1.81845457111,-1.99277579784,1.59325957298,0.227765858173,0.0888483151793,-2.41092270472
117,60834.3859129,128652.382813,73468.7734375,6,24033.6415612,25980.9608759,93695.4321705,2.25686082387,-0.859712372515,-3.07762585352,-1.84728860855,-1.04831218719,1.2728934288,2.11160111427,-1.9967919471
118,88421.1786542,101756.351562,94142.140625,5,137076.499001,123554.616715,270047.160998,3.10113248381,1.46587493951,3.04534963141,-0.0517090931535,0.340915977955,1.13931155205,0.19467356801,-2.46656931591
119,546.996673629,63739.7226563,59774.0234375,5,81164.2653111,80383.8040849,87046.8503963,4.40232799541,3.2316933718,3.10696181216,-1.1532882452,2.7165415287,-0.643880009651,-2.33462834358,-1.28491805424
120,11004.965669,45958.7265625,42739.9414062,7,83010.2989852,68470.9081041,149305.819861,2.78538023101,-3.14235644307,2.50699289979,-0.566012918949,1.44831585884,-0.718117117882,-0.393436580896,3.03820887932
121,71521.5116674,59008.6015625,25113.4492188,4,48417.2253548,96852.513539,223976.014701,3.40594677943,-1.59881758971,0.213524594601,1.1244430542,2.25908684731,-0.621423125267,0.0181101690978,-2.33183763541
122,27772.3419376,123832.664062,34166.1132812,3,160373.918109,152015.597444,184076.216381,2.97283061003,0.598947190886,-0.703395180403,-0.062648743391,2.68151259422,1.84130930901,-2.83524703979,-0.00918252997757
123,37073.9410777,99512.0546875,87942.890625,5,242160.34679,215561.276729,280331.640203,2.03613378315,1.2716400611,-1.03914731147,1.77688646317,-3.01159930229,0.739844918251,2.69733190536,-0.239188155718
124,126721.338908,150037.515625,104363.960938,3,201009.76169,138832.326308,267437.743873,2.69814785047,0.238345459716,2.80357182443,-1.46577727795,-1.38773214817,0.858418285847,-1.49358570576,1.53068801154
125,104223.062059,151390.109375,100378.242188,5,178572.673821,174964.02488,290835.687188,2.3118737799,-0.59463031883,1.14584131704,0.611860573292,3.11793160439,0.950728833675,-2.13470101357,-0.346260875065
126,31860.8400345,103973.234375,70883.6328125,6,107710.000486,111166.548679,221811.508414,3.97105656102,-2.30413603737,-2.78648476182,0.149737417698,0.374554604292,-0.640841603279,1.66579794884,-2.6384004397
127,39034.5693579,72746.4140625,55815.0585938,7,38489.5036643,27756.970631,93185.7006575,1.90555679427,-1.74438174017,1.02116873319,-2.26476454735,-0.811956584454,-0.142264276743,-0.864362835884,2.96325414267
128,38520.6688787,132412.203125,48181.4570312,7,155799.191586,155930.448283,200772.166496,2.37359731773,-0.634232927644,1.69745535052,0.698927521706,-2.62189507484,-0.642600238323,-1.92390096188,0.575099559431
129,25987.9320322,130694.0,31420.1230469,4,175384.005467,159146.762287,207671.040972,1.89559875941,-1.35656416317,-0.634219759586,-1.88260567188,-2.45536637306,-1.80877745152,2.77193117142,0.473698603083
130,49026.9029473,145265.5,77637.953125,7,121556.309814,106711.053475,193472.006688,0.921305069728,-1.45520111843,-2.30080968833,-1.66663122177,-1.40409326553,1.37845873833,1.00713670254,2.75277994898
131,60041.8162594,179061.546875,143213.421875,7,113035.731026,160983.142827,233745.085568,2.89116078901,0.755514788621,-2.29512931275,1.75422382355,1.27486765385,1.82611811161,-1.80057966709,0.9583906343
132,77771.2061334,344428.09375,42368.4804688,4,381594.027274,318637.11489,445823.956922,2.843757797,-1.21905661227,1.04685639761,-1.11572515965,-1.79502344131,-0.6053429842,-2.00491428375,1.40850409396
133,35061.5530197,112624.710938,66631.2890625,5,62976.6283102,65061.7918419,168274.914726,1.70197930527,-2.29432772547,3.11171627731,-0.843422055244,2.22199368477,-0.0268657300621,-0.103455625474,-2.69328430501
